script,category,status,num_windows,active_windows,profitable_ratio,avg_roi,roi_std,min_roi,max_roi,avg_sharpe,sharpe_std,avg_win_rate,consistency_score,orig_composite,w0_roi,w0_trades,w1_roi,w1_trades,w2_roi,w2_trades
directional-movement-index-dmi,momentum,OK,3,3,0.3333333333333333,-1.1237075033898534,1.6434174200800429,-3.129716703010403,0.8957500187006954,-0.17740281549171963,0.4372792407997083,51.32275132275132,0.26666666666666666,0,-1.1371558258598524,6,0.8957500187006954,7,-3.129716703010403,9
ema14chanut,momentum,OK,3,3,0.3333333333333333,1.2980661733196126,11.566875355011879,-7.356664045903933,17.646689197222877,-0.3552509859275243,2.229970973370451,31.851851851851848,0.2731569975332647,0,-7.356664045903933,9,17.646689197222877,5,-6.395826631360105,9
macd-scalper,momentum,OK,3,1,0.3333333333333333,1.9997376444323163,0,1.9997376444323163,1.9997376444323163,0.3557945283291249,0,0.0,0.42666535488882823,0,-7.8364598091318625,0,8.454154175152565,0,1.9997376444323163,1
mag7-real-time-impact-on-nq-breadth-alerts-mag-state,momentum,OK,3,2,0.0,-5.310335963590391,1.2864154135840797,-6.596751377174471,-4.023920550006311,-1.176736546689139,0.21071282307007894,0.0,0.09999999999999999,0,-6.596751377174471,2,14.190559024406452,0,-4.023920550006311,2
market-internals-dashboard-add-tick-vold,momentum,OK,3,3,0.0,-17.119431808218383,10.09088092364213,-31.35723685165678,-9.16237811787438,-3.9176533644599956,3.184763985334732,39.68926553672316,0.15,0,-9.16237811787438,54,-31.35723685165678,48,-10.838680455123992,59
nexous-cl-quantum-pulse-alpha-lorentzian-probabilistic-engin,momentum,OK,3,1,0.0,-3.2725658209835236,0,-3.2725658209835236,-3.2725658209835236,-0.6773421252383725,0,50.0,0.049999999999999996,0,-4.858313605057891,0,5.972497891560895,0,-3.2725658209835236,2
predictive-moving-average-convergence-divergence-ryder,momentum,OK,3,3,0.3333333333333333,-2.715229645950084,3.8719004379206945,-7.586163378723461,1.8865527399197453,-0.7024969521668596,1.2266537216240543,52.063492063492056,0.26666666666666666,0,-7.586163378723461,9,1.8865527399197453,5,-2.4460782990465377,7
prev-day-high-low-close-continuing-trend,momentum,OK,3,3,0.0,-25.477476840503428,14.230870793744112,-45.58006710659199,-14.594963464348634,-5.292752841954692,3.4131556079288012,34.054615796188834,0.15,0,-16.257399950569656,89,-45.58006710659199,104,-14.594963464348634,91
quant-professional,momentum,OK,3,3,0.3333333333333333,-2.0095202723906307,6.85142262736511,-7.906174241875677,7.5972668948019715,-0.9468419866806054,1.8294352301835943,33.8034188034188,0.26666666666666666,0,-5.719653470098186,13,7.5972668948019715,12,-7.906174241875677,10
range-asianlondonpre-usa-by-frednat,momentum,OK,3,3,0.0,-10.791194520663339,12.202071941842467,-28.041265169587724,-1.7634974694542032,-1.729442042680108,1.963623818720712,19.89676373694132,0.15,0,-1.7634974694542032,21,-28.041265169587724,53,-2.5688209229480856,17
rhokeo-vw-rsi-histogram-for-cumulative-delta-by-zeiirman,momentum,OK,3,1,0.3333333333333333,0.42899677521233387,0,0.42899677521233387,0.42899677521233387,0.072413962521625,0,0.0,0.4188116505427283,0,-1.1926759863688494,0,0,0,0.42899677521233387,2
squeezeintraday-scalps,momentum,OK,3,1,0.3333333333333333,10.339222324674543,0,10.339222324674543,10.339222324674543,2.7713948335873706,0,100.0,0.46836277829003936,0,-2.1149894775678986,0,10.339222324674543,2,0,0
stelarax-momentum,momentum,OK,3,3,0.3333333333333333,1.3151487262349164,13.27558742143811,-8.747372106664683,20.07306525194763,-0.6174365075571546,2.4934923485343634,29.924242424242422,0.27324241029784124,0,-8.747372106664683,8,20.07306525194763,6,-7.380246966578197,11
tuoppi-entries,momentum,OK,3,3,0.3333333333333333,-3.4390544102546947,8.02732742542353,-13.877631470377805,5.644695286947608,-1.3226865554401583,2.104650647410885,50.0,0.26666666666666666,0,5.644695286947608,1,-13.877631470377805,6,-2.084227047333887,2
vp-rsi,momentum,OK,3,2,0.3333333333333333,-4.318732920264622,4.536695828749958,-8.85542874901458,0.2179629084853368,-0.7336657692669928,0.7722706745190342,35.0,0.21666666666666665,0,-8.85542874901458,5,0,0,0.2179629084853368,6
xauusd-volume-profile-elite-nexous-cl,momentum,OK,3,3,0.3333333333333333,-2.686468835903289,6.358139496086869,-9.15697204010148,5.95603234346662,-0.5960079127714931,1.4264525878772136,36.93639291465379,0.26666666666666666,0,-9.15697204010148,23,5.95603234346662,24,-4.858466811075006,18
10ema-strategy-indicator,moving_averages,OK,3,3,0.6666666666666666,-1.3407433965338715,3.5921924949603095,-6.368883139867933,1.8011229568070557,-0.31147240641772483,0.6777666042339192,64.45221445221445,0.3833333333333333,0,1.8011229568070557,11,-6.368883139867933,2,0.5455299934592621,13
15-sma-trend-friend-mtf,moving_averages,OK,3,3,0.3333333333333333,-3.09376244956108,7.120580337150854,-8.146690113097096,6.976237557438901,-1.0620346273266696,2.0838973599854294,43.333333333333336,0.26666666666666666,0,-8.146690113097096,10,6.976237557438901,5,-8.110834793025045,10
