script,category,status,num_windows,active_windows,profitable_ratio,avg_roi,roi_std,min_roi,max_roi,avg_sharpe,sharpe_std,avg_win_rate,consistency_score,orig_composite,w0_roi,w0_trades,w1_roi,w1_trades,w2_roi,w2_trades,w3_roi,w3_trades,w4_roi,w4_trades
macd-renko-locked-signals,moving_averages,OK,5,4,0.2,-3.64013724707031,13.908950895554105,-18.72589686718749,18.987184320312515,-1.40502447296747,1.8841485067996135,23.214285714285715,0.19,0,-5.70471525390628,7,-18.72589686718749,4,-9.117121187499986,1,0.6770916093749983,0,18.987184320312515,2
macd-sell-exit-signals,moving_averages,OK,5,2,0.2,0.33496280859374383,0.9643376601562487,-0.6293748515625048,1.2993004687499925,-0.8881352696811737,1.369921140243506,50.0,0.1316748140429687,0,1.2993004687499925,2,0,0,0,0,0,0,-0.6293748515625048,2
momentum-confluence-system,moving_averages,OK,5,3,0.2,-1.4334449270833332,7.133380294545042,-8.203804476562494,8.428566273437493,-0.799674839108509,2.1984902311027232,33.333333333333336,0.15999999999999998,0,8.428566273437493,2,-8.203804476562494,1,0,0,0,0,-4.525096578124998,1
mtf-9-sma-of-high-wm3m6myear,moving_averages,OK,5,4,0.2,-6.51497259765624,17.651793512096592,-21.125503562499958,23.346394765624996,-2.002281053139106,1.949960234403782,35.41666666666667,0.19,0,-21.125503562499958,12,-17.667455828125007,5,-10.61332576562499,2,0.6770916093749983,0,23.346394765624996,6
multi-higher-time-frame-m-htf-ema-ukutalabs,moving_averages,OK,5,3,0.4,0.2200157903645703,16.445736627342445,-22.898615933593767,13.979338523437487,-0.4994417246223801,2.553774736643077,72.22222222222221,0.23110007895182283,0,-22.898615933593767,3,13.979338523437487,3,0,0,0,0,9.57932478124999,4
multi-timeframe-scalper-structure,moving_averages,OK,5,3,0.2,0.7140082148437455,13.226327020806215,-8.917432296875006,19.416056457031257,-1.220781290369139,2.044318654799629,0.0,0.1635700410742187,0,19.416056457031257,1,-8.917432296875006,1,33.111289398437485,0,0,0,-8.356599515625014,1
my-script,moving_averages,OK,5,4,0.8,15.8874735546875,5.527837169823225,9.557284640625003,23.454827765625,1.061151571644762,0.39714355098762016,32.08333333333333,0.6301514800265324,0,9.557284640625003,5,18.74211021093749,4,23.454827765625,4,0,0,11.7956716015625,3
nova-statistical-filtering-oscillator-pineify,moving_averages,OK,5,1,0.0,-0.857290546874996,0,-0.857290546874996,-0.857290546874996,-0.16511631884991365,0,0.0,0.03,0,0,0,-10.175474984375004,0,0,0,0,0,-0.857290546874996,1
orb-core-hitz2kk,moving_averages,OK,5,5,0.6,4.070456510937499,16.192781368689893,-12.895065234374997,34.14303789062501,0.259687819777196,1.3430563355825627,31.963369963369964,0.38035228255468745,0,34.14303789062501,21,-12.895065234374997,26,3.0108486718750065,12,2.79796451562499,1,-6.704503289062515,20
pivot-pro-cpr-pdhpdl-ema-by-sani,moving_averages,OK,5,4,0.6,11.354347982421874,12.90922942341217,-7.761441007812507,28.656883351562485,0.4302964721399889,1.4471598358899695,25.833333333333332,0.38677173991210934,0,11.980124335937523,5,-7.761441007812507,1,28.656883351562485,2,0,0,12.541825249999993,3
pocket-entry-l,moving_averages,OK,5,1,0.0,-9.943101523437493,0,-9.943101523437493,-9.943101523437493,-1.7861325110281774,0,25.0,0.03,0,-9.943101523437493,8,0,0,0,0,0,0,0,0
pocket-entry-s,moving_averages,OK,5,2,0.4,3.1132902148437496,1.1314532304687526,1.9818369843749968,4.244743445312502,1.8061233151371212,0.6032912077151523,75.0,0.3147436491454306,0,0,0,1.9818369843749968,2,0,0,0,0,4.244743445312502,3
ponomis-bglbrl-signal,moving_averages,OK,5,4,0.6,2.5671325556640805,10.12897993075299,-13.223911218749942,13.79881055078123,0.16880102601323793,0.8509553318551847,19.86013986013986,0.3800968298145242,0,13.79881055078123,13,-13.223911218749942,11,8.345627781250034,10,0,0,1.3480031093750005,11
price-vs-ma-stats-pro,moving_averages,OK,5,2,0.2,-13.651307007812495,16.2195628203125,-29.870869828124995,2.5682558125000066,-2.5618085165751148,3.1796906970478838,16.666666666666664,0.13,0,-29.870869828124995,3,0,0,0,0,0,0,2.5682558125000066,1
ps-ma-vert-line-1-works,moving_averages,OK,5,2,0.2,10.595367441406248,12.440866261718744,-1.8454988203124956,23.036233703124992,0.7252683804741231,1.251741634227325,25.0,0.18297683720703123,0,23.036233703124992,2,0,0,0,0,0,0,-1.8454988203124956,1
psy-levels-pivot-ema-nifty-banknifty-by-lazyhacker,moving_averages,OK,5,3,0.4,11.636792194010416,16.947066376000688,-12.115171078125,26.285456406250013,0.40323480890886493,2.135876244957826,27.777777777777775,0.28818396097005206,0,20.74009125390624,3,0,0,26.285456406250013,2,0,0,-12.115171078125,4
psy-levels-pivot-ema-v2-nifty-banknifty-by-lazyhacker,moving_averages,OK,5,3,0.4,11.636792194010416,16.947066376000688,-12.115171078125,26.285456406250013,0.40323480890886493,2.135876244957826,27.777777777777775,0.28818396097005206,0,20.74009125390624,3,0,0,26.285456406250013,2,0,0,-12.115171078125,4
qema-signal-system,moving_averages,OK,5,4,0.2,-9.81326946289062,17.125936464397817,-39.12209560156249,4.017062859375001,-1.8489352299513764,3.5016313291162975,75.0,0.19,0,-39.12209560156249,2,-3.321726835937501,1,-38.822578171874994,0,4.017062859375001,1,-0.8263182734374859,4
rolling-sharpe-ratio-with-sma,moving_averages,OK,5,4,0.4,3.163558153320304,15.660606415260279,-17.555049874999998,26.156095656249995,0.018621928547742632,1.8123532099369246,36.607142857142854,0.2758177907666015,0,5.229365347656217,6,-17.555049874999998,6,26.156095656249995,7,0.6770916093749983,0,-1.176178515624997,4
sams-keltner-band-fade-and-basis-bounce,moving_averages,OK,5,3,0.4,7.641449779947918,15.631847420250846,-9.452188867187491,28.32859937109375,0.21122714128103967,2.191042681734632,50.0,0.26820724889973957,0,28.32859937109375,1,4.047938835937501,2,0,0,2.9271441015625026,0,-9.452188867187491,1
scalping-strategy-3-minutes,moving_averages,OK,5,5,0.0,-10.322788179687501,9.668123365513669,-28.880810554687514,-2.1658626406249675,-2.0292620910346146,1.8596391328425543,27.326203208556148,0.15,0,-2.1658626406249675,17,-4.1204348984375105,11,-6.085250320312509,10,-10.361582484375,2,-28.880810554687514,20
shadow-rejection-rail-pure-state-pointalgo,moving_averages,OK,5,4,0.4,3.797313983398448,18.10684436729679,-14.004556421874979,26.502275328125002,-0.5315543781201721,2.2599221623874226,14.583333333333332,0.2789865699169922,0,16.626299292968774,4,-14.004556421874979,4,26.502275328125002,3,0,0,-13.934762265625004,5
signaux-achats-et-ventes-sma9-plus-2-variable,moving_averages,OK,5,4,0.4,-3.2625562734375038,19.908318271537052,-29.991057187500015,24.641516843750026,-1.1579037692617145,2.4842998823998834,37.5,0.26,0,-29.991057187500015,4,-10.618780265624999,2,2.918095515624969,4,0,0,24.641516843750026,4
sj-stoch-mft-3,moving_averages,OK,5,5,0.4,1.5039627992187572,13.946531538269602,-13.738338468749992,18.298940726562492,-0.29272849857628386,1.4930833723232397,29.69423558897243,0.29751981399609373,0,18.006015292968776,19,-13.738338468749992,15,18.298940726562492,21,-4.145138960937489,2,-10.90166459375,19
skill-fx-trend-display,moving_averages,OK,5,4,0.8,15.8874735546875,5.527837169823225,9.557284640625003,23.454827765625,1.061151571644762,0.39714355098762016,32.08333333333333,0.6301514800265324,0,9.557284640625003,5,18.74211021093749,4,23.454827765625,4,0,0,11.7956716015625,3
smc-strategy-hub-alerts,moving_averages,OK,5,3,0.4,4.108029470052085,11.019115574270929,-10.892475054687514,15.26478416796877,0.14475284980376216,1.44964322345057,33.333333333333336,0.2505401473502604,0,15.26478416796877,1,0,0,7.951779296875,1,0,0,-10.892475054687514,1
smittybda-swing-pivots-golden-pocket,moving_averages,OK,5,4,0.0,-18.67057056445312,14.824356029102624,-34.68351766406246,-1.7079055234374974,-3.2628030315992103,2.6353051568994563,37.66105492400488,0.12,0,-34.68351766406246,67,-1.7079055234374974,17,-6.213904789062507,14,-8.509022828125001,0,-32.07695428125001,22
sp-500-30min-chart-system-spookydegenaro-v6,moving_averages,OK,5,3,0.2,0.9359466679687566,7.197376165532789,-5.657361281249992,10.948220734375006,-0.6395430775250439,1.1733001638895186,16.666666666666668,0.16467973333984376,0,-2.483019449218744,1,-5.657361281249992,1,0,0,0,0,10.948220734375006,2
strateji-tablosu-ema9wma30,moving_averages,OK,5,2,0.2,-9.494708841796863,25.618513966796847,-35.11322280859371,16.123805124999986,-2.9844407475873793,4.034331247853391,47.67857142857143,0.13,0,-35.11322280859371,14,0,0,0,0,0,0,16.123805124999986,40
supertrend-cloud-indicator,moving_averages,OK,5,1,0.0,-36.99967201171874,0,-36.99967201171874,-36.99967201171874,-7.68675531498029,0,0.0,0.03,0,-36.99967201171874,2,-10.175474984375004,0,0,0,0,0,-8.011175609375002,0
supply-and-demand-zone-indicator-5m,moving_averages,OK,5,4,0.4,-4.11846853027342,20.91572244278097,-30.559380699218746,24.804498015625036,-1.5164045477767636,2.698396928782336,37.15958605664488,0.26,0,-30.559380699218746,27,-15.633970257812516,4,4.91497882031255,12,0.6770916093749983,0,24.804498015625036,17
swift-algo-pro-bos-reteste-miller,moving_averages,OK,5,3,0.6,14.908282134114609,1.7977481019515196,12.84533981250004,17.226629003906275,1.3286645791003082,0.24380430473070414,55.15873015873016,0.563590334487897,0,17.226629003906275,7,12.84533981250004,4,0,0,0,0,14.652877585937516,3
swing-ema20ma50st,moving_averages,OK,5,2,0.2,6.031837625,11.081278039062497,-5.049440414062498,17.113115664062498,-0.15087767578612576,1.5713675976835213,50.0,0.160159188125,0,0,0,17.113115664062498,1,0,0,0,0,-5.049440414062498,1
the-holy-grail,moving_averages,OK,5,1,0.0,-5.665742546875001,0,-5.665742546875001,-5.665742546875001,-3.0192337987671416,0,0.0,0.03,0,0,0,2.9685348593749947,0,0,0,0,0,-5.665742546875001,1
timeframe-structure-analysis-with-emasma-rsi-confirmation,moving_averages,OK,5,2,0.0,-14.308096679687493,12.142207382812492,-26.450304062499985,-2.1658892968750005,-2.6810092442837075,2.112039152715419,50.0,0.06,0,-26.450304062499985,2,0,0,0,0,0,0,-2.1658892968750005,1
tms-intraday-direction-zone-ema-9-ema-21,moving_averages,OK,5,3,0.4,14.843653553385415,13.545269837367528,-3.1665169921875056,29.500005953125,1.022797747508078,1.1596932217845444,27.777777777777775,0.30421826776692706,0,18.197471699218745,3,0,0,29.500005953125,2,0,0,-3.1665169921875056,2
tpc-trend-alignment-meter,moving_averages,OK,5,3,0.2,-7.7696128828124875,22.586841247591494,-37.98063914062496,16.32024861718749,-2.399899559063894,4.046720796158965,50.476190476190474,0.15999999999999998,0,-37.98063914062496,10,0,0,-1.6484481249999954,7,0,0,16.32024861718749,35
trend-based-fibs-manual-anchor-logic,moving_averages,OK,5,4,0.4,4.9870883847656255,16.569287721642365,-12.793260234374989,26.3199235,-0.17730005662294396,1.8518788890427489,23.392857142857142,0.28493544192382814,0,15.872291562499989,7,-12.793260234374989,4,26.3199235,5,0,0,-9.450601289062499,6
trend-based-sma-color-fill-30m-daily-weekly,moving_averages,OK,5,2,0.0,-17.760607445312505,12.958515867187497,-30.719123312500002,-4.802091578125007,-3.495216209864247,2.494370769602165,45.0,0.06,0,-30.719123312500002,5,0,0,0,0,0,0,-4.802091578125007,10
trend-leadership-eligibility-weekly,moving_averages,OK,5,4,0.4,0.8185544658203217,13.288328679007991,-19.107806117187472,17.29277272265624,-0.44945777320085223,2.123777021502231,31.38888888888889,0.26409277232910155,0,17.29277272265624,9,-1.4491419999999926,1,6.538393257812509,4,0,0,-19.107806117187472,5
trend-structure,moving_averages,OK,5,4,0.4,-7.640329705078109,17.477211392989453,-35.147625898437454,11.155169437499978,-1.513830852042328,2.697765483860935,46.22964559386973,0.26,0,-35.147625898437454,45,-9.364802734374985,20,2.7959403750000202,16,0,0,11.155169437499978,58
triple-ema-high-close-low-mtf-dashboard,moving_averages,OK,5,4,0.4,5.736428388671875,17.523149061209747,-12.944725226562484,26.3199235,-0.06838343607300196,1.9065703068444262,23.333333333333332,0.2886821419433594,0,19.84792322656249,6,-12.944725226562484,5,26.3199235,5,0,0,-10.277407945312502,6
triple-ema-rsi-macd-confirm-sbfaisal,moving_averages,OK,5,2,0.2,6.993643562499995,10.1601605546875,-3.1665169921875056,17.153804117187494,0.45364245471759135,1.037075166114878,25.0,0.16496821781249996,0,17.153804117187494,2,0,0,0,0,0,0,-3.1665169921875056,2
triple-mtf-ma-painter-directional-toggles,moving_averages,OK,5,3,0.4,11.144196230468745,9.882019959313542,-2.830341773437496,18.256738523437495,0.781914689639458,0.8615632190776288,33.333333333333336,0.3203301763829365,0,18.006191941406243,2,-2.830341773437496,1,0,0,0,0,18.256738523437495,1
troutcapital-rolling-vwaps,moving_averages,OK,5,2,0.0,-6.061400078125,0.4924530468749948,-6.5538531249999945,-5.568947031250005,-1.0102452316980373,0.1586818823780602,0.0,0.06,0,24.743367882812496,0,-6.5538531249999945,1,0,0,0,0,-5.568947031250005,3
ultimate-master-vwap-sr,moving_averages,OK,5,3,0.2,-9.996874527343762,19.287414306723573,-34.96291367578125,12.000828062499975,-2.37358501471622,3.3210800694223237,39.038634321653184,0.15999999999999998,0,-34.96291367578125,22,-7.028537968750009,7,34.88007985937499,0,0,0,12.000828062499975,53
ultimate-mtf-trend-dashboard-identityka,moving_averages,OK,5,3,0.0,-15.914201825520832,11.100331691564739,-24.063673390625002,-0.21984339843748604,-3.177936413491693,2.409429752977556,5.5555555555555545,0.09,0,-24.063673390625002,6,-23.459088687500014,4,0,0,0,0,-0.21984339843748604,1
volume-candles-3,moving_averages,OK,5,1,0.2,0.37311947656251143,0,0.37311947656251143,0.37311947656251143,0.028665723278981228,0,50.0,0.35186559738281253,0,21.134012132812497,0,0,0,0,0,0,0,0.37311947656251143,4
volume-ema-ma2-pause,moving_averages,OK,5,4,0.6,3.8927956875000045,15.973045255214897,-22.252692031250003,19.499429695312514,-0.14281059147848557,1.628006310112423,53.75,0.3494639784375,0,-22.252692031250003,4,19.499429695312514,2,4.8110487343749995,5,0,0,13.513396351562507,2
vw-macd-garch-filter-pointalgo,moving_averages,OK,5,2,0.2,4.6653355039062525,7.854133027343742,-3.18879752343749,12.519468531249995,0.4490035088220333,0.8158073201021905,58.33333333333333,0.19937484749398363,0,12.519468531249995,3,-3.18879752343749,2,0,0,0,0,0,0
vwap-archi,moving_averages,OK,5,5,0.0,-13.229735935156231,7.544757743867587,-25.893731769531136,-5.961625070312497,-2.1228221826249722,1.2942837954592004,45.168036422780254,0.15,0,-25.893731769531136,112,-17.45727130468747,17,-10.320321250000081,31,-5.961625070312497,11,-6.51573028124997,68
white-core-trend-wjdtks255,moving_averages,OK,5,3,0.0,-11.440991984375001,9.892098985661402,-25.20620960156253,-2.3974756171874905,-2.031591216814966,1.9705881258668025,16.666666666666668,0.09,0,-25.20620960156253,3,-6.719290734374983,2,0,0,0,0,-2.3974756171874905,1
20-ema-12-points-distance-alert-line,oscillators,OK,5,4,0.4,4.9870883847656255,16.569287721642365,-12.793260234374989,26.3199235,-0.17730005662294396,1.8518788890427489,23.392857142857142,0.28493544192382814,0,15.872291562499989,7,-12.793260234374989,4,26.3199235,5,0,0,-9.450601289062499,6
adaptive-bounds-rsi-luxalgo,oscillators,OK,5,1,0.2,6.0209698125,0,6.0209698125,6.0209698125,1.0498995128986204,0,100.0,0.38010484906249997,0,0,0,0,0,0,0,0,0,6.0209698125,1
adr-ratio-table-adr-1-adr-2,oscillators,OK,5,5,0.2,-0.7711584281249984,17.622835492617387,-23.448904664062518,30.600883179687504,-1.1497369040197065,1.8405947840382257,37.57575757575757,0.21999999999999997,0,30.600883179687504,11,-2.981085437499976,6,-0.24311774218750362,1,-7.7835674765625,2,-23.448904664062518,6
advanced-supertrend-and-volume-oscillator-indicator,oscillators,OK,5,3,0.4,-7.089923756510433,20.208357126152123,-35.55942683203126,9.308642140624986,-2.0222373900998245,3.63776880758361,51.697530864197525,0.22999999999999998,0,-35.55942683203126,27,4.981013421874973,27,24.846986476562495,0,0,0,9.308642140624986,72
aethix-3-market-cipher-g-ultimate,oscillators,OK,5,3,0.2,0.5121753867187557,12.312153778497425,-13.833658156249992,16.230938574218758,-0.2826999432551771,1.8800628918683189,29.523809523809522,0.16256087693359378,0,16.230938574218758,5,-0.8607542578124994,5,0,0,4.399802789062495,0,-13.833658156249992,7
afg-elite-clean-engine-rev3,oscillators,OK,5,4,0.6,0.31463798828125,17.99787452542656,-30.203372421875002,16.480321023437515,-0.6539017427969365,2.867513840716653,75.0,0.3315731899414063,0,-30.203372421875002,2,7.388254601562498,5,0,0,7.59334874999999,4,16.480321023437515,8
ag-pro-ichimoku-cloud-equilibrium-map-agpro-series,oscillators,OK,5,3,0.2,-3.96188571744791,2.9843912094570424,-7.060386492187478,0.06916966796874476,-1.4122642227921904,1.305229303814039,24.025974025974026,0.15999999999999998,0,0.06916966796874476,14,-7.060386492187478,11,0,0,0.6770916093749983,0,-4.894440328124998,4
all-day-futures-trend-pullback-ema-rsi-v5,oscillators,OK,5,1,0.2,0.3365343281250098,0,0.3365343281250098,0.3365343281250098,0.16466353962071825,0,50.0,0.35168267164062506,0,0,0,0,0,0,0,0,0,0.3365343281250098,2
anti-average-oscillator-sma,oscillators,OK,5,2,0.2,8.088294273437505,15.303467398437506,-7.2151731250000015,23.39176167187501,-0.411078084374228,2.4108277884426736,25.0,0.1704414713671875,0,23.39176167187501,2,0,0,0,0,0,0,-7.2151731250000015,3
ao-31-williams-fraktal-alligator-sinyali,oscillators,OK,5,5,0.4,-1.0084735749999962,7.962917266536803,-13.504382929687505,11.236777523437501,-0.39457404723835754,1.4601136928004785,31.111111111111107,0.29,0,1.7479144218750298,9,-13.504382929687505,6,-1.9378292890625017,1,11.236777523437501,1,-2.5848476015625055,9
asymmetric-volatility-bands-jv,oscillators,OK,5,1,0.0,-13.658904546874984,0,-13.658904546874984,-13.658904546874984,-2.127013255802287,0,33.33333333333333,0.03,0,-13.658904546874984,3,-0.6231353125000023,0,0,0,0,0,-22.632532359375006,0
average-directional-index-adx-trend-thresholds-and-color,oscillators,OK,5,3,0.2,-0.08081049479166265,11.574504086840602,-14.075362624999993,14.269566976562507,0.03470473125908491,1.146230116607418,83.33333333333333,0.15999999999999998,0,14.269566976562507,3,-0.43663583593750077,2,0,0,-8.509022828125001,0,-14.075362624999993,2
average-sentiment-oscillator-aso-lead,oscillators,OK,5,4,0.4,-1.3079532910156226,18.471510896192065,-28.36689069531248,21.74172660156249,-1.3917926420695856,2.5735637031045657,37.5,0.26,0,-28.36689069531248,2,-6.132524695312503,2,7.525875625,2,0,0,21.74172660156249,2
axis-roc-momentum-macro-ready,oscillators,OK,5,4,0.4,7.305307164062494,17.0773122899911,-11.386087304687505,26.790233437500007,-0.45920591609647254,2.444677769797817,34.72222222222222,0.29652653582031246,0,21.69354979687497,6,-7.87646727343749,3,26.790233437500007,3,0,0,-11.386087304687505,9
ben-bot-entry-alerts,oscillators,OK,5,1,0.0,-9.928448757812497,0,-9.928448757812497,-9.928448757812497,-2.1983942445304567,0,0.0,0.03,0,21.134012132812497,0,0,0,30.758603124999993,0,0,0,-9.928448757812497,1
blackcat-l3-enhanced-kdj-band-indicator,oscillators,OK,5,3,0.2,-1.4770515507812334,19.847893674567786,-19.29279660546867,26.215329117187487,-0.960286160887983,1.9072793261007812,65.27777777777777,0.15999999999999998,0,-19.29279660546867,24,26.215329117187487,1,0,0,-4.367049054687493,0,-11.353687164062517,2
bullish-bearish-candle-power,oscillators,OK,5,5,0.2,-2.236138888281249,11.750209476970646,-11.97309982812502,20.86692201171878,-0.7853448713241032,1.3266170129020833,36.78403078403078,0.21999999999999997,0,20.86692201171878,22,-11.97309982812502,21,-5.490858695312506,10,-7.112835742187497,3,-7.470822187500002,27
chandelier-exit-v6,oscillators,OK,5,4,0.4,3.8470211279296938,14.27550516889646,-12.245848359374998,19.799379078125014,-0.36227122705535336,1.8290173198697,12.5,0.2792351056396485,0,16.199217847656257,2,-8.364664054687498,1,19.799379078125014,2,0,0,-12.245848359374998,2
cmf-divergence-indicator,oscillators,OK,5,2,0.4,27.705331667968743,7.331382371093731,20.37394929687501,35.036714039062474,1.648565381062216,0.4734089016677282,45.0,0.47017443292291167,0,20.37394929687501,5,0,0,35.036714039062474,4,0,0,-21.426757476562504,0
correlated-sine-oscillator-luxalgo,oscillators,OK,5,3,0.2,-1.1099082968750007,17.11380025679328,-16.913594398437503,22.666627445312493,-1.3976501555369172,3.283425396109327,33.33333333333333,0.15999999999999998,0,22.666627445312493,3,-9.082757937499991,3,0,0,3.8524434765625046,0,-16.913594398437503,3
crypto-fear-greed-index,oscillators,OK,5,4,0.2,-1.5256681601562556,4.383608844434512,-5.951536351562492,5.73514653906251,-0.13093222083323658,1.293556549741262,40.476190476190474,0.19,0,-2.42453471875003,7,-3.4617481093750104,3,0,0,5.73514653906251,2,-5.951536351562492,4
david-3-rule-strategy-with-dashboard,oscillators,OK,5,4,0.2,-9.626064986328117,19.29521603618163,-40.641642031249994,11.623547953124973,-2.080127561035625,3.4266868155169767,47.76334776334777,0.19,0,-40.641642031249994,36,-8.486233382812483,16,-0.9999324843749636,11,0,0,11.623547953124973,56
demand-index-to-match-tos,oscillators,OK,5,4,0.4,6.497439219726559,16.528044279904123,-9.79487831250002,26.850792156249998,-0.11645945493860715,1.95261841087866,34.92424242424242,0.2924871960986328,0,18.692961027343742,9,-9.759117992187488,5,26.850792156249998,6,0.6770916093749983,0,-9.79487831250002,11
directional-movement-index-dmi-tr,oscillators,OK,5,5,0.4,-3.980091369531247,12.746537310743907,-18.831973722656215,12.68402694531248,-1.4089187371863288,1.7626629505231428,40.90909090909091,0.29,0,-18.831973722656215,8,9.398560734374971,11,-8.434679929687482,2,-14.716390874999997,1,12.68402694531248,8
double-money-flow-index-dmfi-tr,oscillators,OK,5,4,0.6,7.316602926757804,9.829600275202603,-5.923494046875014,20.032195269531236,0.6199655054748134,1.0939243928233806,19.791666666666664,0.366583014633789,0,20.032195269531236,6,2.6109503906249882,4,12.54676009375001,8,0,0,-5.923494046875014,4
drawdown,oscillators,OK,5,3,0.0,-18.127553266927105,12.315833090629768,-35.16264194921875,-6.4677275468750155,-2.8232663120783115,2.719621480497832,37.940884252359666,0.09,0,-35.16264194921875,11,-12.752290304687545,8,39.0703049609375,0,0,0,-6.4677275468750155,61
dual-macd-combo,oscillators,OK,5,4,0.4,-6.95034158203126,17.120411883068122,-35.071241007812525,9.221817648437487,-2.1586980041805597,3.103988983875353,42.69293924466338,0.26,0,-35.071241007812525,21,-5.911764093750011,2,3.959821125000002,3,0,0,9.221817648437487,58
ehlers-super-smoother-trend-score-backquant,oscillators,OK,5,2,0.2,-2.181237464843754,6.757034777343753,-8.938272242187507,4.575797312499999,-1.1795727265538694,1.8828455639559198,50.0,0.13,0,22.0045849609375,0,0,0,4.575797312499999,1,0,0,-8.938272242187507,1
ema-cross-oscillator-amplify,oscillators,OK,5,3,0.4,7.572762046874999,15.480453437493383,-14.319816140624999,18.57311752343751,-0.005301698535335279,2.214502996653411,33.333333333333336,0.267863810234375,0,18.57311752343751,1,0,0,18.464984757812488,1,0,0,-14.319816140624999,2
ema-distance-analyzer,oscillators,OK,5,2,0.2,10.172851873046884,11.864720708984379,-1.6918688359374938,22.037572582031263,0.5249732764196811,1.3836135079344885,16.666666666666664,0.18086425936523443,0,22.037572582031263,3,0,0,0,0,0,0,-1.6918688359374938,1
etu-dema-openclose-crossover,oscillators,OK,5,4,0.2,-9.333068773437468,11.114788049873843,-24.17800194531247,6.382645273437548,-1.379382660723519,1.4491184640193415,33.563311688311686,0.19,0,-24.17800194531247,16,-6.133956835937482,11,-13.402961585937462,7,4.399802789062495,0,6.382645273437548,16
extended-sentiment-pressure-oscillator-esp,oscillators,OK,5,4,0.4,-2.4256181435546678,10.960327112583714,-18.88958712499999,9.69028407421877,-0.7123380022325444,1.8614634872385196,27.93706293706294,0.26,0,9.69028407421877,10,-5.409339999999982,10,4.906170476562533,11,2.9271441015625026,0,-18.88958712499999,13
gcm-smi-cloud-oscillator,oscillators,OK,5,4,0.4,-8.840873932617178,22.841912843050036,-39.727230441406235,19.418326156250014,-2.7560447373915298,4.103093809693291,37.5,0.26,0,-39.727230441406235,5,-20.392200421874993,2,5.337608976562493,2,3.8524434765625046,0,19.418326156250014,10
goldilocks-pivot-fractals-v30,oscillators,OK,5,4,0.2,-11.144976254882783,14.283123579037708,-33.21626740234373,6.3800565234375535,-2.0215692604373867,2.476517240517395,33.260489510489506,0.19,0,-33.21626740234373,13,-6.481493820312491,11,-11.262200320312463,4,4.399802789062495,0,6.3800565234375535,16
goldspread-algo,oscillators,OK,5,5,0.0,-1.3091349556687344,0.6341004865959295,-2.455714599249899,-0.5085692568124941,-4.874326353794619,1.446360456714511,0.0,0.15,0,-2.455714599249899,16,-0.5085692568124941,3,-1.0942949375000026,6,-1.2508721078750096,7,-1.2362238769062677,8
hybrid-volume-spread-analysis,oscillators,OK,5,3,0.4,13.453236371093752,14.081167278599025,-4.957797335937503,29.230989242187498,0.8671481987930726,1.2926180654965238,50.0,0.2972661818554687,0,16.086517207031253,2,0,0,29.230989242187498,1,0,0,-4.957797335937503,2
ichimoku-equilibrium-distance-kijuntenkan,oscillators,OK,5,4,0.4,5.945228404296882,16.404227243022046,-14.261523421874998,27.73353249218753,0.04973626903993311,1.7693878996881203,27.916666666666664,0.2897261420214844,0,14.954988421874994,5,-14.261523421874998,3,27.73353249218753,3,0,0,-4.646083874999997,4
inertial-stochastic-luxalgo,oscillators,OK,5,4,0.0,-11.884104460937484,8.091011095308907,-20.926312015624966,-0.6758467734375009,-1.3835781055177307,0.8942317912639218,42.38095238095238,0.12,0,-20.926312015624966,10,-0.6758467734375009,5,-7.86196558593749,3,-1.7537352265624941,0,-18.07229346874998,14
interference-z-score-g2,oscillators,OK,5,3,0.4,0.5663132500000015,5.5548878287712515,-5.982719554687516,7.598195109374996,-0.024826371799950397,0.9592265535023425,49.047619047619044,0.23283156624999998,0,7.598195109374996,6,0.08346419531252468,7,0,0,0,0,-5.982719554687516,5
isotonic-regression-oscillator-luxalgo,oscillators,OK,5,3,0.2,-4.85664114973959,10.160063754249833,-16.378603773437515,8.338963636718749,-0.4321530017237996,1.104395122358396,66.66666666666667,0.15999999999999998,0,8.338963636718749,4,-6.530283312500003,2,0,0,0,0,-16.378603773437515,1
kagemusha-real-time-momentum-projector,oscillators,OK,5,4,0.4,1.4590864599609592,9.045461719513886,-9.858301609374962,13.849058175781275,-0.03149229662169789,1.0260972414809002,30.790441176470587,0.2672954322998048,0,13.849058175781275,15,-3.8265011640625013,17,5.6720904375000245,12,4.399802789062495,0,-9.858301609374962,16
kpt-ahab-heatmap-fusion,oscillators,OK,5,5,0.2,-8.311093153906246,12.185638694115548,-26.018456253906173,10.890081578124954,-1.4108234599623626,1.5626667939194232,45.656641604010034,0.21999999999999997,0,-26.018456253906173,76,-14.396915140624971,20,-8.528315390625037,15,-3.5018605625000054,7,10.890081578124954,60
lunar-cycle-oscillator-pyratime,oscillators,OK,5,4,0.2,-4.153858334960948,15.786873960410924,-18.977624027343772,22.10330792968752,-0.9577935205865361,1.3849452906841526,43.75,0.19,0,-18.977624027343772,4,-6.527100539062522,2,-13.214016703125017,2,0,0,22.10330792968752,4
mean-reversion-probability,oscillators,OK,5,1,0.0,-5.9793774218749896,0,-5.9793774218749896,-5.9793774218749896,-0.5821995782464281,0,0.0,0.03,0,0,0,-4.560334203125007,0,0,0,-3.229514218750002,0,-5.9793774218749896,1
